country,year,V,V_star,R
GRC,2015,0.28961566972794744,0.2868822335146235,0.018876300553016322
GRC,2016,0.3768382562358853,0.3714640372979682,0.028522682339093986
GRC,2017,0.32019325386853614,0.315659760303956,0.028317233482011497
GRC,2018,0.34718336768431146,0.34431284294488224,0.016536072903350324
GRC,2019,0.41957417084104554,0.41432722857139065,0.025010797300211652
GRC,2020,0.23869854762957163,0.23115063174564904,0.0632422439003352
GRC,2021,0.6053004710317358,0.5902253543414491,0.04981035836496575
GRC,2022,0.8339223960177781,0.8247466977943929,0.022006120155068958
GRD,2009,1.0,0.9302577953579716,0.13948440928405692
GRD,2010,0.5714285714285714,0.5372162883383517,0.11974299081576913
GRD,2011,0.5714285714285714,0.5380335701590724,0.11688250444324651
GRD,2012,0.5714285714285714,0.5395175553026126,0.11168855644085589
GRD,2013,0.5734511304101223,0.5337615676853024,0.13842352249418247
GRD,2014,0.5732622822092293,0.5260463888282824,0.1647270188402665
GRD,2015,0.5733911711764438,0.5222805161728298,0.17827499819625317
GRD,2016,0.5733140830272085,0.5189271140742058,0.18972835506090865
GRD,2017,0.5735494236610551,0.5307995900250773,0.14907114146536488
GRD,2018,0.5734780559847452,0.5259328033352768,0.16581367727428162
GRD,2019,0.5736162019286636,0.5285410703239386,0.15716129165518455
GRD,2020,0.5727583267978945,0.49445231269215306,0.27343474705474774
GRD,2021,0.5728378867465178,0.49247776549130723,0.2805684578987009
GRD,2022,1.0,0.8782957536975404,0.24340849260491912
GTM,2009,0.17732621384918557,0.15738113312165436,0.22495355079869175
GTM,2010,0.4294568258207539,0.38279205743856304,0.21731995197891088
GTM,2011,0.2652405840108018,0.24066373031807942,0.18531744517438928
GTM,2012,0.3446610305018459,0.3109388988282135,0.1956828807975825
GTM,2013,0.3348215713530184,0.30059186141834493,0.20446538015069182
GTM,2014,0.2738924233613709,0.24716592850289104,0.19516052711846782
GTM,2015,0.245981672144988,0.21956647124861164,0.21477373225438176
GTM,2016,0.17218857073335464,0.14933301605425542,0.26547121660580536
GTM,2017,0.17115353322718183,0.1435618728119795,0.32241999209655064
GTM,2018,0.16844190733738254,0.1413128761774156,0.32211735890200505
GTM,2019,0.224112485315437,0.18171170040213291,0.3783884227032264
GTM,2020,0.13730927260725162,0.10054702999679829,0.5354662786045787
GTM,2021,0.840499870739681,0.6619849238004225,0.4247828064081833
GTM,2022,0.35751526470143813,0.2985632335703043,0.32978749134174623
GUM,2009,0.0,0.0,0.0
GUM,2010,,,0.0
GUM,2011,,,0.0
GUM,2012,,,0.0
GUM,2013,,,0.0
GUM,2014,,,0.0
GUM,2015,,,0.0
GUM,2016,,,0.0
GUM,2017,,,0.0
GUM,2018,,,0.0
GUM,2019,,,0.0
GUM,2020,,,0.0
GUM,2021,,,0.0
GUM,2022,,,0.0
GUY,2009,0.0023909915245148403,0.00209835534012178,0.2447822849998932
GUY,2010,0.0024342997655627738,0.0021261245925782105,0.2531941031619974
GUY,2011,0.012514799081439577,0.011254792110899631,0.20136271662701075
GUY,2012,0.03524920406230121,0.031878554902021496,0.19124682386145583
GUY,2013,0.03012527744067442,0.027373184613933683,0.18270987426824004
GUY,2014,0.029599163834956033,0.02718060707512681,0.16342061372510475
GUY,2015,0.042663303589986615,0.039254367986254375,0.159806452706693
GUY,2016,0.18024007537283254,0.16507834532713508,0.16823927768932553
GUY,2017,0.4508304402424088,0.41788613454933826,0.146149428931004
GUY,2018,0.5900590755802577,0.5700605890802904,0.0677846925082917
GUY,2019,0.5910065311269803,0.58060800222502,0.03518921823801692
GUY,2020,0.5962812980664663,0.5743352181879957,0.07360982123583007
GUY,2021,0.6169394200411755,0.605030444040805,0.03860663012772204
GUY,2022,1.0,0.9817207264443182,0.03655854711136373
HND,2009,0.3865820942143109,0.357147704911821,0.15228014821696442
HND,2010,0.6177131981223273,0.5643578372954428,0.1727512411555062
HND,2011,0.607621650480953,0.5662456228117562,0.13619010328695916
HND,2012,0.6087869166842972,0.5752111842472862,0.11030372538187276
HND,2013,0.4355505008799315,0.40511473242601476,0.1397577015405937
HND,2014,0.43872055490519113,0.4036036071352375,0.16008799850985997
HND,2015,0.6077142506298792,0.5538720219952483,0.1771958731552694
HND,2016,0.43293952960479404,0.3926016880112787,0.18634399880434785
HND,2017,0.3334859207679259,0.2970084700116383,0.2187645623676711
HND,2018,0.6009604564598828,0.5437024973414106,0.19055483103086482
HND,2019,0.5847311073453931,0.5146928646033121,0.23955709508955642
HND,2020,0.10584064854528688,0.08306266540218807,0.43042032444373407
HND,2021,0.645863591754272,0.5492782170110214,0.29908908313258165
HND,2022,0.39350922123363813,0.347350504016951,0.23460043488679183
HRV,2009,0.8594222385262579,0.7185508415774569,0.3278281399614889
HRV,2010,0.5624281851743357,0.46951644923800784,0.3303950206817179
HRV,2011,0.43090744119681196,0.365832830165138,0.3020352159662607
HRV,2012,0.49424929880303736,0.41016815200191303,0.3402377990408901
HRV,2013,0.3916551837097955,0.312542670373339,0.4039906357786213
HRV,2014,0.8170948774082679,0.6782198680561231,0.33992382816703137
HRV,2015,0.30147849643152863,0.24496918521639569,0.3748812063481101
HRV,2016,0.6438598881990113,0.5398604769639274,0.32304982230214235
HRV,2017,0.6394763262660415,0.5166284765826799,0.38421390953025886
HRV,2018,0.5315304570848745,0.43865330639468963,0.34947066326005205
HRV,2019,0.8089065303271558,0.6632697843481813,0.3600830022229461
HRV,2020,0.4518446422736615,0.3438209748721089,0.47814517334091844
HRV,2021,1.0,0.7834135054684422,0.4331729890631156
HRV,2022,1.0,0.8231591860667761,0.3536816278664479
HTI,2009,0.5787186669774566,0.5140084941188512,0.22363257503537926
HTI,2010,0.2703640649238571,0.23441684751730862,0.26591712487140134
HTI,2011,0.24861698031998222,0.21694450474709154,0.25478931915371716
HTI,2012,0.4824334931719398,0.4059153214851141,0.31721749327032955
HTI,2013,0.4983526686405826,0.4156501269052225,0.3319036776143203
HTI,2014,0.49731963017364544,0.43766749460663407,0.23989455451892408
HTI,2015,0.2492581774468512,0.21853655884447232,0.2465043989092762
HTI,2016,0.22284099172271246,0.19056298674518307,0.28969539875045847
HTI,2017,0.1959583502500629,0.16805714694435883,0.2847666687344454
HTI,2018,0.25080866510624705,0.22014282652632206,0.24453571862785844
HTI,2019,0.0,0.0,0.28962117479140315
HTI,2020,,,0.3779343130414751
HTI,2021,,,0.2893949260770124
HTI,2022,,,0.2306047402715121
HUN,2009,0.5391976394868082,0.4810960153059169,0.21551141891567122
HUN,2010,0.6017903324708995,0.5405335092213209,0.20358194522023407
HUN,2011,0.600339442435639,0.5393006754006457,0.20334751549007907
HUN,2012,0.5979976118671618,0.5366207107441207,0.20527473657093903
HUN,2013,0.5694042748747156,0.5099367407906163,0.20887631761171352
HUN,2014,0.6014007297842943,0.5493465099923587,0.17310993224303545
HUN,2015,0.6029004434308416,0.556172777630035,0.15500955857620527
HUN,2016,0.6055061597918566,0.571989161557267,0.11070737330272966
HUN,2017,0.6063890067377032,0.5750574843530165,0.10333802900961674
HUN,2018,0.6081862933666055,0.5758855818842782,0.10621979427891164
HUN,2019,0.6113305130065432,0.5794948763676111,0.10415196350126023
HUN,2020,0.5842887656765743,0.5363505165570599,0.16409094932367724
HUN,2021,1.0,0.933557121570006,0.13288575685998802
HUN,2022,0.7266359341172545,0.6885067551882177,0.10494713277662937
IDN,2009,0.105724063108832,0.09589102509543866,0.18601324474772124
IDN,2010,0.13157947196855826,0.11910383058256639,0.18962899302366876
IDN,2011,0.14752917028770324,0.13421015892719276,0.18056105561410646
IDN,2012,0.14345377593853334,0.13088023997960105,0.17529738588853533
IDN,2013,0.16046285136849178,0.14697233145762345,0.16814508524329158
IDN,2014,0.16581419906697228,0.15113703071461512,0.17703150194548875
IDN,2015,0.156342903221753,0.14189006553209224,0.18488639256188333
IDN,2016,0.12408235701729359,0.11207037756645212,0.19361301218943366
IDN,2017,0.13707804675536367,0.12391441382558044,0.19206040998345564
IDN,2018,0.1425788211378068,0.13007700460226607,0.17536709078913387
IDN,2019,0.14762111436939923,0.13408060437827674,0.18344950245043468
IDN,2020,0.13068853637465647,0.11717327638469316,0.20683160688582353
IDN,2021,0.1244270209347728,0.11268853787736179,0.1886806092314075
IDN,2022,0.15547491060981627,0.14217500689514057,0.17108745922425378
IND,2009,0.11958242025844273,0.09882721882448942,0.34712797063476347
IND,2010,0.09288397110652112,0.07780900329257735,0.3245978317756355
IND,2011,0.09631519019545698,0.08153052317252554,0.30700592487910167
IND,2012,0.08191904794422997,0.0694749139302977,0.3038153964485564
IND,2013,0.07813423849015042,0.06621081530673813,0.30520354236037894
IND,2014,0.0928028281381598,0.07834421995731705,0.31159843877424864
IND,2015,0.09758339120521548,0.08161331339191931,0.32731139215507465
IND,2016,0.09175323444371392,0.07651802925849975,0.33209085821514484
IND,2017,0.08675709998366586,0.07248130947983047,0.3290979183611058
IND,2018,0.08764889882156233,0.07384518236766094,0.3149775214404765
IND,2019,0.09405997522286155,0.07852411004657324,0.3303395549377578
IND,2020,0.10215506081054257,0.08261898482090664,0.3824788676082854
IND,2021,0.10966167444170152,0.09058621428113829,0.3478965692923858
IND,2022,0.11051480197549983,0.09304288942149068,0.3161913561204684
IRL,2009,0.5869282358680625,0.5869282358680625,0.0
IRL,2010,0.5853045708734563,0.5853045708734563,0.0
IRL,2011,0.5871564606564226,0.5871564606564226,0.0
IRL,2012,0.5875773907991595,0.5875773907991595,0.0
IRL,2013,0.5868393652230425,0.5868393652230425,0.0
IRL,2014,0.5856028782527234,0.5856028782527234,0.0
IRL,2015,0.581638276385832,0.581638276385832,0.0
IRL,2016,0.5829630839253126,0.5829630839253126,0.0
IRL,2017,0.5828825354514542,0.5828825354514542,0.0
IRL,2018,0.5820568118221824,0.5820568118221824,0.0
IRL,2019,0.5801862261166694,0.5801862261166694,0.0
IRL,2020,0.5714285714285714,0.5714285714285714,0.0
IRL,2021,1.0,1.0,0.0
IRL,2022,1.0,1.0,0.0
IRN,2009,0.11446831757117198,0.11446831757117198,0.0
IRN,2010,0.11363841268209834,0.11363841268209834,0.0
IRN,2011,0.12174611950052887,0.12174611950052887,0.0
IRN,2012,0.257465280475924,0.257465280475924,0.0
IRN,2013,0.25575335547260436,0.25575335547260436,0.0
IRN,2014,0.32179341709269604,0.32179341709269604,0.0
IRN,2015,0.3372470700088176,0.3372470700088176,0.0
IRN,2016,0.34497941454589487,0.34497941454589487,0.0
IRN,2017,0.36165713452263937,0.36165713452263937,0.0
IRN,2018,0.3332899691641663,0.3332899691641663,0.0
IRN,2019,0.44340646618460666,0.44340646618460666,0.0
IRN,2020,0.44838251663259293,0.44838251663259293,0.0
IRN,2021,0.4342732020895638,0.4342732020895638,0.0
IRN,2022,0.011560316739316154,0.011560316739316154,0.0
IRQ,2009,0.0942109100198056,0.0641684442862011,0.6377704180394561
IRQ,2010,0.06493740594147737,0.042966330121037136,0.6766847397705081
IRQ,2011,0.10735652506698376,0.0679251453335043,0.734587482388737
IRQ,2012,0.1545862076815935,0.10076995485764347,0.6962620227387584
IRQ,2013,0.0584631381668599,0.0385891841430037,0.6798798233216241
IRQ,2014,0.3130873939387546,0.21955256138654886,0.5974998314400535
IRQ,2015,0.47102540246124047,0.3372147732950558,0.5681673577135603
IRQ,2016,0.2952010411034702,0.20297894140827616,0.6248087699858043
IRQ,2017,0.19721008117753447,0.13601652241862697,0.6205926025031064
IRQ,2018,0.15410402877569507,0.10089895773268695,0.6905085021553894
IRQ,2019,0.11058800690158903,0.07899275262851996,0.5714047148202122
IRQ,2020,0.1302384877316227,0.09124454375570737,0.5988083039825923
IRQ,2021,0.17273582357539743,0.10594287969996467,0.7733536969102223
IRQ,2022,0.08996401554533544,0.05065323957160365,0.8739222173541589
ISL,2009,1.0,0.8624324271090011,0.2751351457819977
ISL,2010,1.0,0.7890080249296656,0.42198395014066886
ISL,2011,1.0,0.739027322066589,0.521945355866822
ISL,2012,1.0,0.8686321160643793,0.2627357678712414
ISL,2013,1.0,0.8516645334852955,0.2966709330294091
ISL,2014,0.7368520664487402,0.6380421489067142,0.26819472195617405
ISL,2015,1.0,0.8239245767065286,0.3521508465869428
ISL,2016,1.0,0.7571419965206587,0.4857160069586825
ISL,2017,1.0,0.8192469420112446,0.36150611597751087
ISL,2018,0.4707516655555676,0.3958926038608713,0.3180405601171896
ISL,2019,0.4544575847942907,0.3593033817164489,0.41875944537668214
ISL,2020,0.9793544736455652,0.7223838999942009,0.5247754118992537
ISL,2021,0.25000982465438887,0.2004155606970371,0.3967385203834321
ISL,2022,0.9591885814808883,0.8464571838616785,0.23505575398982367
ISR,2009,,,0.0
ISR,2010,,,0.0
ISR,2011,0.0,0.0,0.0
ISR,2012,0.0,0.0,0.0
ISR,2013,0.0,0.0,0.0
ISR,2014,0.0,0.0,0.0
ISR,2015,0.0,0.0,0.0
ISR,2016,0.0,0.0,0.0
ISR,2017,0.0,0.0,0.0
ISR,2018,0.0,0.0,0.0
ISR,2019,,,0.0
ISR,2020,0.0,0.0,0.0
ISR,2021,,,0.0
ISR,2022,,,0.0
ITA,2009,0.23065224977580684,0.21784333972887382,0.11106685548814943
ITA,2010,0.28750379423079314,0.2695158606929546,0.12513179929304713
ITA,2011,0.6234626102287015,0.5869391829357645,0.11716316806725374
ITA,2012,0.0019349952198237119,0.0017868363710837395,0.15313613927529035
ITA,2013,0.27898472732307805,0.26265747555156754,0.11704763861573503
ITA,2014,0.25665052587078746,0.24224275625831615,0.11227539521758073
ITA,2015,0.1693069535490918,0.15905892443811623,0.12105857315546219
ITA,2016,0.2247303490160754,0.21024883211463366,0.1288790496240973
ITA,2017,0.11694820696944105,0.10938335167409348,0.12937103511684106
ITA,2018,0.4197308082312849,0.3956074997021038,0.11494657078347412
ITA,2019,0.38812339361257797,0.3596761908244419,0.14658844716034758
ITA,2020,0.10089555812511283,0.08960640428330997,0.2237790057676088
ITA,2021,0.6463900248621177,0.5880884348064005,0.18039136686292043
ITA,2022,0.8863690682992807,0.824899447243093,0.1386998334094226
JAM,2009,0.38889650062450554,0.3586141103142873,0.1557349591039753
JAM,2010,0.13594272010549577,0.12253554506727941,0.19724741461421366
JAM,2011,0.12231607410720688,0.1135970731712395,0.14256508802474152
JAM,2012,0.33035562556568326,0.3098667236222188,0.12404148958190385
JAM,2013,0.44499470157998616,0.4196233514569564,0.11402989758281132
JAM,2014,0.47151637431349064,0.43138776281547064,0.17021089270312476
JAM,2015,0.5958921149147004,0.5275207871024801,0.22947552451506223
JAM,2016,0.5994041667427832,0.5175907817741572,0.27298236985307395
JAM,2017,0.6042601076671656,0.5189070622229017,0.2825043201140047
JAM,2018,0.48002259856909024,0.42430063835551535,0.23216390386485014
JAM,2019,0.6045348951554025,0.534780182612902,0.23077150087281273
JAM,2020,0.18864522606393236,0.1549132079883292,0.35762387185108324
JAM,2021,0.24232145107076472,0.19874613692241025,0.3596488379861117
JAM,2022,0.3091673043401837,0.27024152251474454,0.2518104681768564
JOR,2009,1.0,0.7790889790987369,0.4418220418025263
JOR,2010,0.55811295063251,0.43616822706494723,0.43698940664022473
JOR,2011,0.4503166894038409,0.3763942922505408,0.32831293573046766
JOR,2012,0.43065813499387257,0.38538840105853933,0.21023512738695793
JOR,2013,0.5058009356889046,0.4221881761175719,0.33061528230449594
JOR,2014,0.957695701562302,0.778739647295506,0.3737221624256276
JOR,2015,0.35986275799452333,0.28277157070114645,0.4284477100269991
JOR,2016,0.3390894030007533,0.26795345099327916,0.4195704812828732
JOR,2017,0.4564902948018338,0.36578597797568757,0.3973986648085113
JOR,2018,0.2013032538346478,0.16415602215517727,0.3690673744397949
JOR,2019,0.15470561363367324,0.1230709920057321,0.4089654006072285
JOR,2020,0.1586013273074547,0.11506939229693693,0.5489479281107081
JOR,2021,0.11719770666863316,0.08844103990092107,0.49073770443340137
JOR,2022,0.3113187242238125,0.2567683258616321,0.3504472691013801
JPN,2009,0.38119302995187526,0.20612983097576684,0.9185015738520179
JPN,2010,0.4031636439470953,0.22382596624405257,0.8896520328433986
JPN,2011,0.34674044379970953,0.19361444278334816,0.8832312685439879
JPN,2012,0.29306512712134597,0.16528063487206673,0.8720552561435878
JPN,2013,0.2933739711984936,0.16424464370194697,0.8803052770429941
JPN,2014,0.2571245065615428,0.14504322031563624,0.8718055524519198
JPN,2015,0.251429753811728,0.13818616870142988,0.9007970090532367
JPN,2016,0.2697665844832131,0.14801329493609774,0.9026565671975713
JPN,2017,0.27749014081771123,0.15333123338210447,0.8948707660007942
JPN,2018,0.2664909759239368,0.14961592054078365,0.8771408110758108
JPN,2019,0.2939184976044972,0.16380693057126858,0.8853581390328785
JPN,2020,0.2688938291885086,0.14520266776179466,0.92
JPN,2021,0.28307142095831556,0.1567337939901236,0.8926201489396992
JPN,2022,0.33612683559868994,0.19313602094270094,0.8508146301458014
KAZ,2009,0.47820458388208664,0.4187043096251567,0.2488486152679842
KAZ,2010,0.4679466479318182,0.4094941993096681,0.24982526910062133
KAZ,2011,0.46622648062767813,0.41843404275097656,0.20501811828602653
KAZ,2012,0.48338001116739865,0.44179513345288635,0.17205873951668677
KAZ,2013,0.42176699116953115,0.3908763709772355,0.1464819240910155
KAZ,2014,0.37880001365748167,0.3398677962725041,0.20555552260449936
KAZ,2015,0.45488901561726247,0.390744555359098,0.2820224628687659
KAZ,2016,0.5043686661281543,0.41739949316364217,0.3448635048332455
KAZ,2017,0.3285188733371887,0.2795544212486921,0.29809217102872465
KAZ,2018,0.2796169661522149,0.24410208098226316,0.2540252521774269
KAZ,2019,0.3148740534601779,0.28128968086460915,0.2133194032757363
KAZ,2020,0.4301073582560079,0.357166514624654,0.339175055860998
KAZ,2021,0.471511348040892,0.4084518365787292,0.2674782345077047
KAZ,2022,0.5827615098708542,0.5169240734455419,0.22594984504004928
KEN,2009,0.06620387064290492,0.05997353177595062,0.18821675549938577
KEN,2010,0.08440423015330299,0.0770775077044114,0.17361031397559354
KEN,2011,0.2993460131697837,0.27915791657217065,0.1348813460639795
KEN,2012,0.2735612866930883,0.2502854369292554,0.17016917887176328
KEN,2013,0.215679235185173,0.19474262260330047,0.1941458347985818
KEN,2014,0.19476805212673182,0.17450994445107046,0.20802290164590032
KEN,2015,0.19561949333625545,0.17257839126118962,0.2355706139720941
KEN,2016,0.16552058705941172,0.14423588242684096,0.25718498237238435
KEN,2017,0.2306405145843343,0.20753357294953043,0.20037192230903336
KEN,2018,0.15658879565997277,0.1397141550721226,0.21552807168263663
KEN,2019,0.12933475152435453,0.11387494273066358,0.23906658669042657
KEN,2020,0.07791573710376015,0.06842561280506523,0.24359967963999252
KEN,2021,0.14827389319469025,0.13260731333394096,0.2113194645827281
KEN,2022,0.15452564384817943,0.14342347486184692,0.14369354768377904
KGZ,2009,0.3573504556976819,0.3133200944399095,0.24642678108138236
KGZ,2010,0.47195889816800923,0.41465028449445324,0.24285425657195733
KGZ,2011,0.48533440072530676,0.4403808804189425,0.18524761582605145
KGZ,2012,0.4016527148245935,0.3668368986300708,0.1733627828694112
KGZ,2013,0.5532790211876768,0.5047875681335711,0.17528751749890445
KGZ,2014,0.5390680918482851,0.4966827807861604,0.1572540155986585
KGZ,2015,0.5571831868927242,0.5025170183967897,0.1962233239692475
KGZ,2016,0.550633148405942,0.48970458721772375,0.22130364423065949
KGZ,2017,0.2521008360795954,0.223205583659875,0.22923567306692594
KGZ,2018,0.2618710302301032,0.23582937887421387,0.19888913510598594
KGZ,2019,0.5058666113861676,0.4514137788912366,0.21528533913602335
KGZ,2020,0.496635126080599,0.3973188420004127,0.399956744356694
KGZ,2021,0.6630213901018535,0.5738388599028817,0.2690185611817789
KGZ,2022,0.7063759117007161,0.658608196001646,0.13524729512381448
KHM,2009,0.3517732357124657,0.3328732310510197,0.10745561482622071
KHM,2010,0.5221305676918228,0.49590238437865686,0.1004659942784525
KHM,2011,0.4973896175433847,0.4747684969414383,0.09095935984217947
KHM,2012,0.5240300118568404,0.4998462054251442,0.0922993183005059
KHM,2013,0.5093410795055766,0.4871234959027488,0.0872404936369739
KHM,2014,0.4670356434276786,0.4457580104665159,0.0911178119297338
KHM,2015,0.4342537068425777,0.4133167366252261,0.09642736440677736
KHM,2016,0.46434268061410633,0.4397721515035827,0.10582929433938064
KHM,2017,0.45951662178992314,0.4318573943732413,0.12038401269987911
KHM,2018,0.45407991002333153,0.4267428391680998,0.12040643178345907
KHM,2019,0.4446331800810936,0.4160902445944436,0.12838868876787035
KHM,2020,0.4266628286661046,0.39398004687369603,0.15320191775124276
KHM,2021,0.39031086019325745,0.3676067725099664,0.11633848810688703
KHM,2022,0.40240734829994423,0.38169049325697063,0.10296459610141999
KIR,2009,0.5975371586423772,0.5975371586423772,0.0
KIR,2010,0.6751265563740186,0.6751265563740186,0.0
KIR,2011,0.0,0.0,0.0
KIR,2012,0.15828825076378633,0.15828825076378633,0.0
KIR,2013,0.032429084654874894,0.032429084654874894,0.0
KIR,2014,0.1950440582809392,0.1950440582809392,0.0
KIR,2015,0.03213698026407816,0.03213698026407816,0.0
KIR,2016,0.11252164437027287,0.11252164437027287,0.0
KIR,2017,0.11245112639756336,0.11245112639756336,0.0
KIR,2018,0.04114829824996197,0.04114829824996197,0.0
KIR,2019,0.0,0.0,0.0
KIR,2020,0.09599139975399562,0.09599139975399562,0.0
KIR,2021,0.025330024279506223,0.025330024279506223,0.0
KIR,2022,0.23025581364663888,0.23025581364663888,0.0
KNA,2009,1.0,0.9370252548728248,0.12594949025435034
KNA,2010,1.0,0.9160626794312292,0.1678746411375417
KNA,2011,1.0,0.8685563599584399,0.2628872800831202
KNA,2012,1.0,0.8507971222966588,0.29840575540668235
KNA,2013,1.0,0.8411407102349262,0.3177185795301477
KNA,2014,1.0,0.8320415257752355,0.3359169484495291
KNA,2015,1.0,0.8610119242495144,0.27797615150097105
KNA,2016,1.0,0.8496631619276354,0.3006736761447293
KNA,2017,0.8747264689276828,0.7169310008054138,0.36078814058458436
KNA,2018,1.0,0.8335394664154904,0.33292106716901926
KNA,2019,1.0,0.8314492938268709,0.3371014123462582
KNA,2020,0.08237682210332498,0.06241028584176549,0.4847610226215216
KNA,2021,0.6713468076405408,0.5171713195877399,0.4593020665269956
KNA,2022,0.8446099413312282,0.7322934595736236,0.2659605961553744
KOR,2009,0.3970724287043925,0.24914883278009917,0.7450711015466533
KOR,2010,0.42461413982222285,0.2694151505039835,0.7310118753144581
KOR,2011,0.6040448149611426,0.3871659316949786,0.7180887175734321
KOR,2012,0.5462457985052142,0.34896684582131365,0.7223083572404534
KOR,2013,0.5801977119022925,0.3692627295062149,0.727114147708324
KOR,2014,0.5692650967047715,0.36120940294703446,0.7309624108770454
KOR,2015,0.5643633557059047,0.3537464669908338,0.746387541237973
KOR,2016,0.5964085538285413,0.3722708623943981,0.751624670690352
KOR,2017,0.6231787705682549,0.3918755227212312,0.7423335285831587
KOR,2018,0.6428548734062994,0.40581756773597355,0.7374519988137749
KOR,2019,0.6030302414990014,0.3786838419264939,0.7440635116899987
KOR,2020,0.6061103704178775,0.3750581096096305,0.7624098582868664
KOR,2021,0.6961096535998761,0.4379471462112375,0.7417294274072241
KOR,2022,0.7332767358168644,0.4679083616444112,0.7237877903676706
KWT,2009,0.5714285714285714,0.4497119843305312,0.4260080548431407
KWT,2010,0.5714285714285714,0.45185471697002777,0.41850849060490275
KWT,2011,0.5714285714285714,0.44946261430944157,0.4268808499169545
KWT,2012,0.5414114014342875,0.4221938539508174,0.44039540788259435
KWT,2013,0.5714285714285714,0.45218148003662223,0.41736481987182195
KWT,2014,0.5714285714285714,0.4534092336389658,0.4130676822636196
KWT,2015,0.4872304393157909,0.4010069189156081,0.35393322519530995
KWT,2016,0.5726715869458737,0.4621519727000586,0.38597903847554055
KWT,2017,0.5714285714285714,0.46458563112542867,0.3739502910609996
KWT,2018,0.1916545704272286,0.1586695963582509,0.34421275731070683
KWT,2019,0.3520952296277062,0.2777572452348644,0.4222606734629398
KWT,2020,0.31471469499780513,0.20213254142230336,0.7154553337669023
KWT,2021,0.25087055225601645,0.17410009792159056,0.6120324098946512
KWT,2022,1.0,0.72950437776817,0.54099124446366
LAO,2009,0.4848363850320244,0.3947957475244025,0.3714268990008849
LAO,2010,0.41393637973447367,0.35311180980361667,0.293883663812656
LAO,2011,0.34173418672439004,0.30043129018185855,0.2417252832584902
LAO,2012,0.5197323357390025,0.4727309176822512,0.1808677845295902
LAO,2013,0.5366493939647471,0.5017012392068008,0.13024576250706474
LAO,2014,0.568122130582207,0.541654820650813,0.09317471897907045
LAO,2015,0.5838896822401565,0.5650244551973432,0.06461914850228143
LAO,2016,0.6166628236342493,0.6001601655827634,0.05352246777008194
LAO,2017,0.787477187902343,0.7613058123050622,0.06646891109822578
LAO,2018,0.7793450258981874,0.7630214551136745,0.04189048557973458
LAO,2019,0.661535036621377,0.6451671587498308,0.04948453812859587
LAO,2020,0.6252446411314457,0.5805773785927621,0.14287931347273433
LAO,2021,0.6850142824491595,0.6392539674905509,0.13360397332154875
LAO,2022,0.7967504096390821,0.7667041959295374,0.07542189711117983
LBN,2009,0.66604200966141,0.40211847367304465,0.792513181330811
LBN,2010,0.6602519094978715,0.36583322339144664,0.891837439229319
LBN,2011,0.6030492925422327,0.31941149612012787,0.9406786474332566
LBN,2012,0.6532695688037057,0.32663478440185284,1.0
LBN,2013,0.6454183725032907,0.36530329444575466,0.8680108592852548
LBN,2014,0.6612008272714499,0.3631508565199727,0.9015414332780789
LBN,2015,0.6559487753899309,0.35135035392760305,0.928726244762812
LBN,2016,0.6903858612206174,0.3451929306103087,1.0
LBN,2017,0.7,0.35,1.0
LBN,2018,0.7,0.3773497752521197,0.9218577849939436
LBN,2019,0.5940879163452655,0.3114177414274525,0.9516105853717916
LBN,2020,0.5506023783551418,0.2753011891775709,1.0
LBN,2021,0.5721223756614219,0.28606118783071094,1.0
LBN,2022,0.45653201180310693,0.2744517251037336,0.7976671163988425
LBR,2009,0.5721327793788609,0.5438409668111452,0.09889946385673185
LBR,2010,0.5756125425567454,0.5435199128110589,0.11150774999842097
LBR,2011,0.5753150575071201,0.548617381991297,0.09281062669037725
LBR,2012,0.5749819029738075,0.5455564720908859,0.10235254616095994
LBR,2013,0.8208350996174978,0.7686774796386809,0.12708428283128217
LBR,2014,0.7656666239307564,0.7263611098070406,0.10267004697666027
LBR,2015,0.7294921604485693,0.6652542118340659,0.17611689911788264
LBR,2016,0.7107180785347021,0.6374767116431126,0.2061052591840419
LBR,2017,0.6897253668290948,0.6110124000750696,0.22824437244028245
LBR,2018,0.6857081956607142,0.642984172602766,0.12461284064654178
LBR,2019,0.6623762716411178,0.6262482275942327,0.10908616625826123
LBR,2020,0.4090562729184818,0.38279000018190656,0.12842376208619932
LBR,2021,0.3422454446320537,0.3051313487267393,0.21688584311306494
LBR,2022,0.9338560017090609,0.8671011125253281,0.14296612981351292
LBY,2009,0.2815075378540384,0.1407537689270192,1.0
LBY,2010,0.400750114180551,0.2003750570902755,1.0
LBY,2011,0.004326791780089552,0.002163395890044776,1.0
LBY,2012,0.7159391411089495,0.35796957055447476,1.0
LBY,2013,0.16279154730679324,0.08139577365339662,1.0
LBY,2014,,,1.0
LBY,2015,,,1.0
LBY,2016,,,1.0
LBY,2017,,,1.0
LBY,2018,0.0024453533947195907,0.0012226766973597954,1.0
LBY,2019,,,1.0
LBY,2020,0.004468787447894416,0.002234393723947208,1.0
LBY,2021,0.21440581555105567,0.10720290777552784,1.0
LBY,2022,0.2635050784765136,0.1317525392382568,1.0
LCA,2009,1.0,0.9460331044583971,0.1079337910832059
LCA,2010,1.0,0.9473330202560872,0.10533395948782553
LCA,2011,1.0,0.9472924902335064,0.10541501953298726
LCA,2012,1.0,0.9375064450024234,0.12498710999515317
LCA,2013,1.0,0.9513608199915541,0.0972783600168918
